0	0	0	0	0	0
0	0	64	5	2	64
0	0	128	10	4	128
0	0	192	15	6	192
0	0	256	20	8	256
0	0	320	25	9	320
0	0	384	30	12	384
0	0	448	35	13	448
0	0	512	40	15	512
0	0	576	45	18	576
0	0	640	49	19	640
0	0	704	54	21	704
0	0	768	59	23	768
0	0	832	63	25	832
0	0	896	68	27	896
0	0	960	72	28	960
0	0	1023	77	30	1023
0	64	0	6	64	2
0	64	64	8	64	64
0	64	128	12	64	128
0	64	192	16	64	192
0	64	256	21	64	256
0	64	320	26	64	320
0	64	384	30	64	384
0	64	448	35	64	448
0	64	512	40	64	512
0	64	576	45	64	576
0	64	640	50	64	640
0	64	704	55	64	704
0	64	768	59	64	768
0	64	832	64	64	832
0	64	896	69	64	896
0	64	960	73	64	960
0	64	1023	77	64	1023
0	128	0	11	128	4
0	128	64	12	128	64
0	128	128	15	128	128
0	128	192	18	128	192
0	128	256	23	128	256
0	128	320	27	128	320
0	128	384	32	128	384
0	128	448	36	128	448
0	128	512	41	128	512
0	128	576	46	128	576
0	128	640	51	128	640
0	128	704	55	128	704
0	128	768	60	128	768
0	128	832	65	128	832
0	128	896	69	128	896
0	128	960	73	128	960
0	128	1023	78	128	1023
0	192	0	16	192	6
0	192	64	17	192	64
0	192	128	19	192	128
0	192	192	22	192	192
0	192	256	25	192	256
0	192	320	29	192	320
0	192	384	33	192	384
0	192	448	38	192	448
0	192	512	42	192	512
0	192	576	47	192	576
0	192	640	52	192	640
0	192	704	57	192	704
0	192	768	61	192	768
0	192	832	66	192	832
0	192	896	70	192	896
0	192	960	74	192	960
0	192	1023	78	192	1023
0	256	0	21	256	8
0	256	64	22	256	64
0	256	128	24	256	128
0	256	192	26	256	192
0	256	256	29	256	256
0	256	320	33	256	320
0	256	384	36	256	384
0	256	448	40	256	448
0	256	512	45	256	512
0	256	576	49	256	576
0	256	640	54	256	640
0	256	704	58	256	704
0	256	768	62	256	768
0	256	832	67	256	832
0	256	896	71	256	896
0	256	960	75	256	960
0	256	1023	80	256	1023
0	320	0	26	320	10
0	320	64	27	320	64
0	320	128	28	320	128
0	320	192	30	320	192
0	320	256	33	320	256
0	320	320	36	320	320
0	320	384	39	320	384
0	320	448	43	320	448
0	320	512	47	320	512
0	320	576	51	320	576
0	320	640	56	320	640
0	320	704	60	320	704
0	320	768	64	320	768
0	320	832	69	320	832
0	320	896	73	320	896
0	320	960	77	320	960
0	320	1023	81	320	1023
0	384	0	31	384	12
0	384	64	32	384	64
0	384	128	33	384	128
0	384	192	35	384	192
0	384	256	37	384	256
0	384	320	40	384	320
0	384	384	43	384	384
0	384	448	46	384	448
0	384	512	50	384	512
0	384	576	54	384	576
0	384	640	58	384	640
0	384	704	62	384	704
0	384	768	66	384	768
0	384	832	70	384	832
0	384	896	75	384	896
0	384	960	79	384	960
0	384	1023	83	384	1023
0	448	0	36	448	14
0	448	64	37	448	64
0	448	128	38	448	128
